sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMEA3138214	Candidatus Protochlamydia amoebophila	99.254	362787	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia amoebophila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_149/SAMEA3138214.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_149/SAMEA3138214.contigs.fa.gz
SAMN00117523	Thermobacillus composti	99.257	377615	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	Thermobacillus composti	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00117523.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00117523.contigs.fa.gz
SAMN02199308	Sporosarcina ureae	99.26	1571	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina ureae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199308.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199308.contigs.fa.gz
SAMN03996327	Grimontia hollisae	99.261	673	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia	Grimontia hollisae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_345/SAMN03996327.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_345/SAMN03996327.contigs.fa.gz
SAMN03856234	Flavonifractor plautii	99.264	292800	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_342/SAMN03856234.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_342/SAMN03856234.contigs.fa.gz
SAMD00012323	Plesiomonas shigelloides	99.278	703	Proteobacteria	Gammaproteobacteria	Enterobacterales		Plesiomonas	Plesiomonas shigelloides	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00012323.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00012323.contigs.fa.gz
SAMN02256539	Brenneria sp. EniD312	99.279	598467	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria sp. EniD312	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256539.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256539.contigs.fa.gz
SAMN08776254	Halothiobacillus neapolitanus	99.298	927	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus neapolitanus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776254.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776254.contigs.fa.gz
SAMN03771189	Wolbachia endosymbiont of Brugia malayi	99.325	80849	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Brugia malayi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_339/SAMN03771189.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_339/SAMN03771189.contigs.fa.gz
SAMN02048828	Bibersteinia trehalosi	99.329	47735	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Bibersteinia	Bibersteinia trehalosi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_273/SAMN02048828.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_273/SAMN02048828.contigs.fa.gz
SAMD00064368	Acidimicrobium ferrooxidans	99.33	53635	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064368.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064368.contigs.fa.gz
SAMN04366573	Histophilus somni	99.335	731	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_360/SAMN04366573.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_360/SAMN04366573.contigs.fa.gz
SAMN04297038	Oenococcus oeni	99.339	1247	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus	Oenococcus oeni	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_356/SAMN04297038.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_356/SAMN04297038.contigs.fa.gz
SAMN03287929	Desulfuromonas soudanensis	99.348	1603606	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas soudanensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_315/SAMN03287929.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_315/SAMN03287929.contigs.fa.gz
SAMN04329591	Cronobacter sakazakii	99.354	28141	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_357/SAMN04329591.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_357/SAMN04329591.contigs.fa.gz
SAMN00008859	Selenomonas sputigena	99.361	69823	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sputigena	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00008859.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00008859.contigs.fa.gz
SAMN06670431	Weissella cibaria	99.376	137591	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella cibaria	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_461/SAMN06670431.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_461/SAMN06670431.contigs.fa.gz
SAMN07327752	Photobacterium gaetbulicola	99.384	1295392	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium gaetbulicola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07327752.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07327752.contigs.fa.gz
SAMEA104168227	Sodalis glossinidius	99.391	63612	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	Sodalis glossinidius	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_033/SAMEA104168227.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_033/SAMEA104168227.contigs.fa.gz
SAMN00120026	Ilyobacter polytropus	99.399	167642	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	Ilyobacter polytropus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00120026.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00120026.contigs.fa.gz
SAMN00778265	Barnesiella viscericola	99.406	397865	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778265.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778265.contigs.fa.gz
SAMN02256540	Marichromatium purpuratum	99.409	37487	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256540.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256540.contigs.fa.gz
SAMN02232021	Fervidobacterium pennivorans	99.413	93466	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232021.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232021.contigs.fa.gz
SAMN07134948	Roseovarius sp. TM1035	99.414	391613	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius sp. TM1035	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_469/SAMN07134948.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_469/SAMN07134948.contigs.fa.gz
SAMN05660752	Rhodobaca barguzinensis	99.417	441209	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobaca	Rhodobaca barguzinensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660752.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660752.contigs.fa.gz
SAMN02261388	Saprospira grandis	99.431	1008	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Saprospira	Saprospira grandis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261388.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261388.contigs.fa.gz
SAMN07452765	Citrobacter farmeri	99.437	67824	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter farmeri	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_491/SAMN07452765.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_491/SAMN07452765.contigs.fa.gz
SAMEA44026918	Muribaculum intestinale	99.44	1796646	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Muribaculum intestinale	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_226/SAMEA44026918.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_226/SAMEA44026918.contigs.fa.gz
SAMN00001901	Alicyclobacillus acidocaldarius	99.443	405212	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001901.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001901.contigs.fa.gz
SAMN06473710	Megamonas hypermegale	99.448	158847	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473710.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473710.contigs.fa.gz
SAMEA43986418	Faecalibaculum rodentium	99.451	1702221	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Faecalibaculum rodentium	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_226/SAMEA43986418.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_226/SAMEA43986418.contigs.fa.gz
SAMN09935166	Candidatus Liberibacter asiaticus	99.452	34021	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter asiaticus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_634/SAMN09935166.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_634/SAMN09935166.contigs.fa.gz
SAMD00046889	Halorhodospira halochloris	99.455	1052	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halochloris	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_002/SAMD00046889.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_002/SAMD00046889.contigs.fa.gz
SAMN00102929	Oxalobacter formigenes	99.456	847	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00102929.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00102929.contigs.fa.gz
SAMD00064381	Salinispora tropica	99.459	168695	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	Salinispora tropica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064381.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064381.contigs.fa.gz
SAMN09074966	Pseudorhodoplanes sinuspersici	99.473	1235591	Proteobacteria	Alphaproteobacteria	Rhizobiales		Pseudorhodoplanes	Pseudorhodoplanes sinuspersici	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074966.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074966.contigs.fa.gz
SAMN00713609	Dokdonia sp. 4H-3-7-5	99.477	983548	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia sp. 4H-3-7-5	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713609.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713609.contigs.fa.gz
SAMN00713606	Alicycliphilus denitrificans	99.483	179636	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	Alicycliphilus denitrificans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713606.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713606.contigs.fa.gz
SAMD00089905	Cellulomonas fimi	99.497	1708	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas fimi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00089905.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00089905.contigs.fa.gz
SAMN03571539	Thioalkalivibrio versutus	99.5	106634	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio versutus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_332/SAMN03571539.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_332/SAMN03571539.contigs.fa.gz
SAMN06817956	Monoglobus pectinilyticus	99.501	1981510	Firmicutes	Clostridia	Clostridiales		Monoglobus	Monoglobus pectinilyticus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_465/SAMN06817956.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_465/SAMN06817956.contigs.fa.gz
SAMD00064371	Catenulispora acidiphila	99.503	304895	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora acidiphila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064371.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064371.contigs.fa.gz
SAMD00009750	Arcanobacterium phocae	99.514	131112	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium phocae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00009750.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00009750.contigs.fa.gz
SAMD00064384	Saccharopolyspora erythraea	99.515	1836	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora erythraea	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064384.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_003/SAMD00064384.contigs.fa.gz
SAMN04480372	Actinomyces meyeri	99.515	52773	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia meyeri	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_367/SAMN04480372.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_367/SAMN04480372.contigs.fa.gz
SAMEA1886134	Glaesserella parasuis	99.516	738	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	Glaesserella parasuis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_079/SAMEA1886134.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_079/SAMEA1886134.contigs.fa.gz
SAMN00713590	Cellulophaga lytica	99.516	979	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713590.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713590.contigs.fa.gz
SAMN04244577	Moorella thermoacetica	99.522	1525	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella thermoacetica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_353/SAMN04244577.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_353/SAMN04244577.contigs.fa.gz
SAMN02367297	Neorickettsia helminthoeca	99.527	33994	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia helminthoeca	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_279/SAMN02367297.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_279/SAMN02367297.contigs.fa.gz
SAMD00029041	Blastochloris viridis	99.529	1079	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Blastochloris	Blastochloris viridis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00029041.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00029041.contigs.fa.gz
SAMN02232056	Sulfurospirillum barnesii	99.538	44674	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum barnesii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232056.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232056.contigs.fa.gz
SAMN08777811	Eubacterium limosum	99.544	1736	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08777811.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08777811.contigs.fa.gz
SAMEA1982609	Bordetella trematum	99.548	123899	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella trematum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_084/SAMEA1982609.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_084/SAMEA1982609.contigs.fa.gz
SAMN08049187	Borreliella burgdorferi	99.549	139	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borreliella burgdorferi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_525/SAMN08049187.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_525/SAMN08049187.contigs.fa.gz
SAMN02440754	Thermodesulfovibrio yellowstonii	99.55	28262	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio	Thermodesulfovibrio yellowstonii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440754.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440754.contigs.fa.gz
SAMN07694637	Butyrivibrio fibrisolvens	99.553	831	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_508/SAMN07694637.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_508/SAMN07694637.contigs.fa.gz
SAMN08152918	Dickeya dianthicola	99.553	204039	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dianthicola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_530/SAMN08152918.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_530/SAMN08152918.contigs.fa.gz
SAMD00048612	Rhizobacter gummiphilus	99.554	946333	Proteobacteria	Betaproteobacteria	Burkholderiales		Rhizobacter	Rhizobacter gummiphilus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_002/SAMD00048612.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_002/SAMD00048612.contigs.fa.gz
SAMN02256523	Myroides odoratus	99.556	256	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides odoratus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256523.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256523.contigs.fa.gz
SAMEA104038634	Dinoroseobacter shibae	99.556	215813	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Dinoroseobacter	Dinoroseobacter shibae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_022/SAMEA104038634.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_022/SAMEA104038634.contigs.fa.gz
SAMN02584912	Hyphomicrobium sp. MC1	99.564	717785	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium sp. MC1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_287/SAMN02584912.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_287/SAMN02584912.contigs.fa.gz
